FICE,College,State,Public_Private,Avg_Math_SAT,Avg_Verbal_SAT,Avg_Combined_SAT,Avg_ACT,First_Quartile_Math_SAT,Third_Quartile_Math_SAT,First_Quartile_Verbal_SAT,Third_Quartile_Verbal_SAT,First_Quartile_ACT,Third_Quartile_ACT,Applications_Received,Applicants_Accepted,New_Students_Enrolled,Pct_New_Students_Top_10,Pct_New_Students_Top_25,Fulltime_Undergraduates,Parttime_Undergraduates,In_State_Tuition,Out_Of_State_Tuition,Room_And_Board,Room_Costs,Board_Costs,Additional_Fees,Estimated_Book_Costs,Estimated_Personal_Spending,Pct_Faculty_PhD,Pct_Faculty_Terminal_Degree,Student_Faculty_Ratio,Pct_Alumni_Donate,Instructional_Expenditure_Per_Student,Graduation_Rate
3399,York College of Pennsylvania,PA,2,517.0,469.0,986.0,-1.0,480.0,570.0,440.0,530.0,-1.0,-1.0,2989.0,1855.0,691.0,28.0,63.0,2988.0,1726.0,4990.0,4990.0,3560.0,1725.0,1835.0,225.0,500.0,1250.0,75.0,75.0,18.1,28.0,4509.0,99.0
3986,Allentown Coll. of St. Francis de Sales,PA,2,515.0,470.0,985.0,-1.0,460.0,580.0,410.0,520.0,-1.0,-1.0,1179.0,780.0,290.0,38.0,64.0,1130.0,638.0,9690.0,9690.0,4785.0,2495.0,2290.0,60.0,600.0,1000.0,60.0,84.0,13.3,21.0,7940.0,74.0
3987,La Roche College,PA,2,408.0,380.0,788.0,-1.0,370.0,480.0,320.0,430.0,-1.0,-1.0,361.0,321.0,185.0,10.0,41.0,650.0,819.0,8842.0,8842.0,4782.0,2862.0,1920.0,140.0,600.0,1100.0,57.0,73.0,14.2,14.0,7022.0,52.0
3988,Neumann College,PA,2,451.0,414.0,865.0,-1.0,390.0,500.0,350.0,450.0,-1.0,-1.0,245.0,180.0,69.0,17.0,23.0,485.0,752.0,9950.0,9950.0,-1.0,-1.0,-1.0,240.0,500.0,-1.0,42.0,58.0,11.0,19.0,8846.0,-1.0
6965,Pennsylvania State Univ. Main Campus,PA,1,583.0,500.0,1083.0,-1.0,530.0,651.0,450.0,560.0,-1.0,-1.0,19315.0,10344.0,3450.0,48.0,93.0,28938.0,2025.0,4966.0,10645.0,4060.0,1840.0,2220.0,70.0,512.0,2394.0,77.0,96.0,18.1,19.0,8992.0,63.0
9235,Clarion University of Pennsylvania,PA,1,448.0,412.0,860.0,-1.0,430.0,540.0,390.0,490.0,-1.0,-1.0,2740.0,2497.0,1188.0,-1.0,-1.0,4828.0,605.0,3086.0,7844.0,2924.0,1710.0,1214.0,792.0,550.0,1498.0,61.0,65.0,19.2,19.0,5556.0,63.0
3401,Brown University,RI,2,680.0,620.0,1300.0,28.0,640.0,730.0,570.0,680.0,26.0,32.0,12586.0,3239.0,1462.0,87.0,95.0,5643.0,349.0,19528.0,19528.0,5926.0,3574.0,2352.0,650.0,720.0,1100.0,99.0,100.0,7.6,39.0,20440.0,97.0
3402,Bryant College,RI,2,536.0,447.0,983.0,-1.0,480.0,600.0,400.0,490.0,-1.0,-1.0,2198.0,1786.0,632.0,15.0,43.0,2556.0,1004.0,12600.0,12600.0,6410.0,3640.0,2770.0,-1.0,500.0,700.0,84.0,84.0,19.0,19.0,8353.0,82.0
3406,Providence College,RI,2,537.0,485.0,1022.0,25.0,520.0,610.0,440.0,530.0,-1.0,-1.0,5139.0,3346.0,973.0,20.0,55.0,3717.0,1358.0,14400.0,14400.0,6200.0,3250.0,2950.0,375.0,450.0,1100.0,66.0,74.0,18.4,35.0,8135.0,96.0
3407,Rhode Island College,RI,1,-1.0,-1.0,-1.0,-1.0,390.0,500.0,360.0,470.0,-1.0,-1.0,2310.0,1767.0,1030.0,15.0,50.0,4882.0,2706.0,2370.0,6694.0,5137.0,2537.0,2600.0,468.0,500.0,-1.0,74.0,76.0,15.7,12.0,6827.0,47.0
3409,Rhode Island School of Design,RI,2,551.0,508.0,1059.0,-1.0,500.0,600.0,450.0,600.0,-1.0,-1.0,1831.0,842.0,379.0,17.0,45.0,1846.0,-1.0,16684.0,16684.0,6672.0,3354.0,3318.0,90.0,1500.0,1700.0,27.0,69.0,10.0,22.0,11622.0,96.0
3411,Salve Regina University,RI,2,455.0,420.0,875.0,-1.0,405.0,505.0,370.0,470.0,-1.0,-1.0,1475.0,1257.0,362.0,7.0,20.0,1393.0,278.0,14200.0,14200.0,6500.0,6500.0,-1.0,75.0,500.0,-1.0,64.0,73.0,9.6,21.0,9232.0,71.0
3414,University of Rhode Island,RI,1,515.0,449.0,964.0,-1.0,460.0,560.0,400.0,490.0,-1.0,-1.0,9643.0,7751.0,1968.0,12.0,40.0,8894.0,2456.0,3004.0,10330.0,5558.0,3168.0,2390.0,1238.0,500.0,1250.0,84.0,89.0,16.6,7.0,9158.0,63.0
4917,Roger Williams University,RI,2,455.0,406.0,861.0,-1.0,395.0,525.0,355.0,475.0,-1.0,-1.0,3304.0,2804.0,679.0,10.0,20.0,2111.0,1489.0,12520.0,12520.0,6050.0,3060.0,2990.0,480.0,500.0,730.0,44.0,54.0,16.4,8.0,7957.0,61.0
3419,Charleston Southern University,SC,2,497.0,450.0,947.0,-1.0,410.0,530.0,390.0,480.0,-1.0,-1.0,1199.0,904.0,397.0,-1.0,-1.0,1533.0,734.0,7730.0,7730.0,3170.0,-1.0,-1.0,9.0,750.0,1890.0,60.0,61.0,19.2,19.0,5825.0,39.0
3420,Benedict College,SC,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1622.0,1472.0,341.0,-1.0,-1.0,1203.0,63.0,5210.0,5210.0,2992.0,-1.0,-1.0,425.0,120.0,2200.0,44.0,49.0,14.6,11.0,5360.0,48.0
3422,Central Wesleyan College,SC,2,429.0,384.0,813.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,174.0,146.0,88.0,8.0,29.0,1047.0,33.0,8300.0,8300.0,3080.0,1000.0,2080.0,200.0,600.0,600.0,62.0,62.0,15.2,18.0,3365.0,58.0
3423,The Citadel,SC,1,-1.0,-1.0,-1.0,-1.0,450.0,600.0,400.0,550.0,20.0,24.0,1500.0,1242.0,611.0,12.0,36.0,2024.0,292.0,3076.0,7070.0,2439.0,830.0,1609.0,264.0,400.0,779.0,95.0,94.0,17.1,17.0,7744.0,84.0
3424,Claflin College,SC,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1196.0,697.0,499.0,21.0,47.0,959.0,13.0,4412.0,4412.0,2460.0,1000.0,1460.0,600.0,500.0,1000.0,69.0,69.0,16.9,31.0,7083.0,21.0
3425,Clemson University,SC,1,565.0,487.0,1052.0,-1.0,530.0,620.0,430.0,510.0,-1.0,-1.0,8065.0,5257.0,2301.0,37.0,65.0,11755.0,770.0,3036.0,8116.0,3610.0,1890.0,1720.0,-1.0,800.0,1618.0,82.0,88.0,18.0,17.0,7597.0,73.0
3427,Coker College,SC,2,469.0,431.0,900.0,-1.0,420.0,540.0,370.0,470.0,-1.0,-1.0,604.0,452.0,295.0,15.0,47.0,690.0,222.0,9888.0,9888.0,4502.0,1846.0,2670.0,185.0,400.0,1000.0,64.0,77.0,12.1,39.0,8741.0,75.0
3428,College of Charleston,SC,1,532.0,489.0,1019.0,22.0,480.0,580.0,440.0,530.0,20.0,24.0,4772.0,3140.0,1265.0,22.0,55.0,6851.0,1200.0,3060.0,6120.0,3460.0,2200.0,1260.0,-1.0,666.0,2316.0,73.0,78.0,17.2,18.0,4776.0,51.0
3430,Columbia College,SC,2,460.0,433.0,893.0,-1.0,430.0,500.0,400.0,470.0,-1.0,-1.0,737.0,614.0,242.0,21.0,67.0,968.0,237.0,10425.0,10425.0,3975.0,3975.0,-1.0,-1.0,500.0,1500.0,61.0,77.0,14.7,34.0,8693.0,76.0
3431,Converse College,SC,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,440.0,407.0,149.0,35.0,70.0,643.0,80.0,12050.0,12050.0,3700.0,-1.0,-1.0,-1.0,500.0,900.0,63.0,76.0,10.2,31.0,10965.0,75.0
3432,Erskine College,SC,2,532.0,482.0,1014.0,-1.0,470.0,590.0,410.0,550.0,-1.0,-1.0,659.0,557.0,167.0,47.0,74.0,532.0,35.0,10485.0,10485.0,3840.0,1760.0,2080.0,660.0,475.0,1246.0,76.0,80.0,13.5,47.0,7527.0,67.0
3434,Furman University,SC,2,584.0,528.0,1112.0,-1.0,520.0,640.0,470.0,580.0,23.0,27.0,2161.0,1951.0,685.0,56.0,82.0,2371.0,175.0,13440.0,13440.0,4048.0,2096.0,1952.0,134.0,600.0,1250.0,92.0,95.0,13.5,28.0,12940.0,82.0
3435,Lander University,SC,1,455.0,406.0,861.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1166.0,1009.0,510.0,9.0,33.0,2074.0,341.0,3340.0,4938.0,2987.0,1867.0,1120.0,50.0,528.0,1702.0,67.0,77.0,17.0,11.0,6119.0,51.0
3436,Limestone College,SC,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,725.0,554.0,369.0,5.0,40.0,786.0,682.0,7100.0,7100.0,3500.0,3500.0,-1.0,100.0,300.0,-1.0,39.0,50.0,11.2,8.0,6321.0,-1.0
3439,Morris College,SC,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,882.0,730.0,330.0,2.0,13.0,926.0,12.0,4515.0,4515.0,2550.0,2550.0,-1.0,115.0,850.0,2100.0,53.0,60.0,18.6,34.0,6990.0,60.0
3440,Newberry College,SC,2,466.0,418.0,884.0,20.0,360.0,420.0,320.0,430.0,-1.0,-1.0,872.0,722.0,154.0,14.0,36.0,601.0,36.0,10194.0,10194.0,2600.0,1600.0,1000.0,300.0,500.0,1500.0,57.0,63.0,11.4,32.0,5788.0,83.0
3445,Presbyterian College,SC,2,580.0,520.0,1100.0,26.0,510.0,630.0,490.0,570.0,-1.0,-1.0,1082.0,832.0,302.0,34.0,63.0,1133.0,30.0,11859.0,11859.0,3635.0,1711.0,1924.0,892.0,554.0,1429.0,80.0,85.0,13.4,42.0,8354.0,85.0
3446,South Carolina State University,SC,1,373.0,330.0,703.0,17.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2556.0,1752.0,946.0,7.0,16.0,4396.0,515.0,2200.0,4380.0,2736.0,1420.0,1316.0,100.0,600.0,-1.0,60.0,60.0,18.3,19.0,5542.0,-1.0
3448,University of South Carolina at Columbia,SC,1,520.0,465.0,985.0,22.0,460.0,580.0,400.0,520.0,19.0,25.0,7693.0,5815.0,2328.0,30.0,66.0,12594.0,3661.0,3196.0,8074.0,3522.0,3522.0,-1.0,-1.0,495.0,2941.0,84.0,88.0,16.9,18.0,8246.0,63.0
3449,University of South Carolina at Aiken,SC,1,480.0,425.0,905.0,21.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,848.0,560.0,377.0,14.0,24.0,1855.0,1412.0,2320.0,5800.0,3066.0,3066.0,-1.0,75.0,500.0,1500.0,62.0,62.0,14.8,3.0,5035.0,48.0
3451,Coastal Carolina University,SC,1,-1.0,-1.0,-1.0,-1.0,400.0,510.0,350.0,450.0,18.0,21.0,1854.0,1391.0,732.0,9.0,28.0,3020.0,1174.0,2710.0,7000.0,4090.0,2640.0,1450.0,-1.0,600.0,-1.0,74.0,74.0,17.0,7.0,5201.0,51.0
3455,Voorhees College,SC,2,340.0,330.0,670.0,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1465.0,1006.0,188.0,10.0,30.0,703.0,20.0,4450.0,4450.0,2522.0,-1.0,-1.0,-1.0,500.0,1200.0,43.0,43.0,22.9,3.0,5861.0,58.0
3456,Winthrop University,SC,1,516.0,470.0,986.0,18.0,460.0,570.0,410.0,520.0,16.0,20.0,2320.0,1805.0,769.0,24.0,61.0,3395.0,670.0,3620.0,6400.0,3392.0,2058.0,1334.0,-1.0,580.0,2150.0,71.0,80.0,12.8,26.0,6729.0,59.0
3457,Wofford College,SC,2,564.0,517.0,1081.0,24.0,510.0,620.0,460.0,580.0,22.0,27.0,1501.0,935.0,273.0,51.0,83.0,1059.0,34.0,12680.0,12680.0,4150.0,-1.0,-1.0,-1.0,605.0,1440.0,91.0,92.0,15.3,42.0,7875.0,75.0
6951,Univ. of South Carolina at Spartanburg,SC,1,459.0,411.0,870.0,19.0,400.0,510.0,360.0,450.0,17.0,21.0,885.0,553.0,381.0,13.0,38.0,2207.0,1058.0,2295.0,5739.0,-1.0,-1.0,-1.0,-1.0,312.0,-1.0,70.0,70.0,15.9,13.0,5307.0,38.0
9226,Francis Marion University,SC,1,441.0,396.0,837.0,-1.0,380.0,490.0,350.0,450.0,-1.0,-1.0,1801.0,1655.0,819.0,13.0,38.0,3224.0,436.0,2920.0,5840.0,3138.0,1540.0,1598.0,-1.0,400.0,2430.0,76.0,76.0,19.1,8.0,5039.0,43.0
3458,Augustana College,SD,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.0,26.0,761.0,725.0,306.0,21.0,58.0,1337.0,300.0,10990.0,10990.0,3244.0,1622.0,1622.0,125.0,600.0,1021.0,66.0,70.0,10.4,30.0,6871.0,69.0
3459,Black Hills State University,SD,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.0,22.0,938.0,938.0,588.0,7.0,23.0,2629.0,1283.0,1323.0,3222.0,2714.0,-1.0,-1.0,934.0,500.0,-1.0,63.0,63.0,29.2,9.0,3544.0,51.0
3461,Dakota Wesleyan University,SD,2,-1.0,-1.0,-1.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,342.0,182.0,135.0,12.0,32.0,538.0,228.0,7540.0,7540.0,2710.0,-1.0,-1.0,-1.0,600.0,1400.0,38.0,56.0,11.4,19.0,7334.0,75.0
3463,Dakota State University,SD,1,-1.0,-1.0,-1.0,20.0,-1.0,-1.0,-1.0,-1.0,18.0,22.0,385.0,358.0,229.0,5.0,21.0,988.0,597.0,1323.0,3222.0,2604.0,1186.0,1418.0,-1.0,600.0,-1.0,47.0,53.0,19.4,19.0,5291.0,35.0
3464,Huron University,SD,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.0,20.0,600.0,197.0,124.0,3.0,9.0,392.0,69.0,7260.0,7260.0,3090.0,1910.0,1180.0,330.0,600.0,1840.0,31.0,35.0,12.9,4.0,9249.0,21.0
3465,Mount Marty College,SD,2,-1.0,-1.0,-1.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,279.0,276.0,126.0,17.0,37.0,600.0,435.0,6844.0,6844.0,2980.0,-1.0,-1.0,636.0,500.0,500.0,45.0,55.0,11.7,38.0,5073.0,44.0
3466,Northern State University,SD,1,-1.0,-1.0,-1.0,20.0,-1.0,-1.0,-1.0,-1.0,17.0,22.0,2056.0,2054.0,2054.0,10.0,40.0,2239.0,686.0,1411.0,3437.0,2202.0,1128.0,1074.0,832.0,550.0,1925.0,68.0,72.0,20.2,19.0,5252.0,54.0
3469,Sioux Falls College,SD,2,-1.0,-1.0,-1.0,22.0,-1.0,-1.0,-1.0,-1.0,19.0,24.0,437.0,400.0,211.0,13.0,35.0,614.0,271.0,8990.0,8990.0,3064.0,1340.0,1724.0,-1.0,500.0,1700.0,73.0,73.0,14.8,7.0,7881.0,48.0
3470,South Dakota School of Mines and Tech.,SD,1,-1.0,-1.0,-1.0,24.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1034.0,932.0,866.0,27.0,55.0,1691.0,557.0,1364.0,3573.0,2900.0,1200.0,1700.0,1309.0,500.0,1707.0,80.0,77.0,15.5,9.0,6411.0,-1.0
3471,South Dakota State University,SD,1,-1.0,-1.0,-1.0,23.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2807.0,2589.0,1701.0,13.0,37.0,7000.0,1103.0,1454.0,3811.0,2190.0,1120.0,1070.0,1024.0,500.0,1970.0,62.0,65.0,15.0,29.0,5084.0,67.0
10300,University of South Dakota,SD,1,-1.0,-1.0,-1.0,22.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2160.0,2031.0,1268.0,15.0,39.0,5368.0,1066.0,1454.0,3811.0,2620.0,1208.0,1412.0,1125.0,675.0,1118.0,71.0,79.0,14.6,28.0,6456.0,-1.0
3478,Austin Peay State University,TN,1,-1.0,-1.0,-1.0,21.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2863.0,2154.0,1179.0,-1.0,-1.0,4772.0,2763.0,1616.0,5550.0,2930.0,1460.0,1470.0,262.0,700.0,1572.0,66.0,76.0,18.2,8.0,5087.0,36.0
3479,Belmont University,TN,2,522.0,490.0,1012.0,24.0,450.0,570.0,410.0,550.0,21.0,26.0,1220.0,974.0,481.0,28.0,67.0,1964.0,623.0,7800.0,7800.0,3664.0,1974.0,1690.0,250.0,650.0,900.0,61.0,61.0,11.1,19.0,7614.0,49.0
3480,Bethel College,TN,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.0,21.0,502.0,384.0,104.0,11.0,28.0,347.0,74.0,6200.0,6200.0,2900.0,2900.0,-1.0,-1.0,600.0,800.0,63.0,63.0,11.7,13.0,7623.0,35.0
3481,Carson-Newman College,TN,2,-1.0,-1.0,-1.0,23.0,-1.0,-1.0,-1.0,-1.0,20.0,25.0,1096.0,951.0,464.0,27.0,62.0,1776.0,239.0,8150.0,8150.0,3150.0,1260.0,1890.0,450.0,400.0,500.0,61.0,62.0,13.6,16.0,6716.0,67.0
3482,Christian Brothers University,TN,2,530.0,480.0,1010.0,24.0,450.0,630.0,410.0,540.0,20.0,26.0,880.0,520.0,224.0,16.0,42.0,1068.0,364.0,9300.0,9300.0,3260.0,1350.0,1910.0,120.0,600.0,900.0,81.0,81.0,11.1,24.0,8129.0,63.0
3485,Cumberland University,TN,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,308.0,281.0,199.0,12.0,32.0,491.0,251.0,5500.0,5500.0,2950.0,1850.0,1100.0,200.0,250.0,-1.0,55.0,55.0,11.3,19.0,6020.0,37.0
3486,David Lipscomb University,TN,2,510.0,470.0,980.0,23.0,-1.0,-1.0,-1.0,-1.0,19.0,25.0,1239.0,1134.0,611.0,-1.0,-1.0,1957.0,343.0,5775.0,5775.0,3340.0,1450.0,1890.0,1110.0,500.0,1700.0,97.0,100.0,16.2,12.0,8048.0,73.0
3487,East Tennessee State University,TN,1,450.0,400.0,850.0,21.0,-1.0,-1.0,-1.0,-1.0,17.0,22.0,3330.0,2730.0,1303.0,15.0,36.0,6706.0,2640.0,1800.0,5800.0,3000.0,1600.0,1800.0,-1.0,600.0,2200.0,73.0,75.0,14.0,9.0,9825.0,42.0
3490,Fisk University,TN,2,456.0,425.0,881.0,21.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1078.0,720.0,226.0,24.0,36.0,850.0,-1.0,6240.0,6240.0,3690.0,1572.0,2118.0,75.0,600.0,1900.0,74.0,74.0,12.5,22.0,6911.0,43.0
3492,Freed-Hardeman University,TN,2,485.0,458.0,943.0,22.0,-1.0,-1.0,-1.0,-1.0,19.0,25.0,895.0,548.0,314.0,20.0,54.0,1174.0,50.0,5500.0,5500.0,3340.0,1590.0,1750.0,770.0,600.0,1600.0,68.0,76.0,16.1,13.0,6078.0,62.0
3496,King College,TN,2,-1.0,-1.0,-1.0,-1.0,450.0,600.0,420.0,530.0,22.0,26.0,355.0,300.0,142.0,34.0,65.0,509.0,44.0,8664.0,8664.0,3350.0,1630.0,1720.0,700.0,600.0,3000.0,65.0,68.0,10.7,25.0,8954.0,65.0
3497,Knoxville College,TN,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,503.0,408.0,293.0,13.0,46.0,776.0,68.0,5400.0,5400.0,3150.0,1600.0,1550.0,170.0,600.0,1092.0,30.0,42.0,11.1,4.0,4666.0,-1.0
3498,Lambuth University,TN,2,-1.0,-1.0,-1.0,22.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,831.0,538.0,224.0,15.0,35.0,840.0,325.0,5170.0,5170.0,3430.0,1400.0,2030.0,210.0,600.0,1590.0,61.0,61.0,16.1,10.0,5531.0,60.0
3500,Lee College,TN,2,460.0,456.0,916.0,21.0,-1.0,-1.0,-1.0,-1.0,16.0,23.0,651.0,498.0,453.0,-1.0,23.0,1831.0,180.0,4788.0,4788.0,3320.0,1660.0,1660.0,132.0,500.0,1800.0,42.0,43.0,18.5,5.0,4914.0,52.0
3501,LeMoyne-Owen College,TN,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,409.0,261.0,177.0,15.0,59.0,983.0,149.0,4200.0,4200.0,1700.0,500.0,1200.0,65.0,500.0,500.0,59.0,66.0,16.2,19.0,6489.0,-1.0
3502,Lincoln Memorial University,TN,2,-1.0,-1.0,-1.0,23.0,-1.0,-1.0,-1.0,-1.0,19.0,26.0,787.0,562.0,363.0,21.0,55.0,925.0,605.0,5950.0,5950.0,2890.0,1200.0,1690.0,120.0,600.0,1300.0,67.0,72.0,14.6,35.0,5177.0,53.0
3505,Maryville College,TN,2,505.0,448.0,953.0,23.0,430.0,560.0,390.0,520.0,20.0,25.0,1464.0,888.0,176.0,26.0,52.0,624.0,128.0,11200.0,11200.0,4208.0,1998.0,2210.0,150.0,500.0,1642.0,80.0,90.0,11.1,43.0,8317.0,51.0
3509,University of Memphis,TN,1,-1.0,-1.0,-1.0,22.0,-1.0,-1.0,-1.0,-1.0,20.0,26.0,3921.0,2557.0,1691.0,-1.0,-1.0,10621.0,4864.0,1974.0,5908.0,2500.0,1633.0,-1.0,68.0,500.0,900.0,77.0,80.0,16.9,11.0,6578.0,33.0
3510,Middle Tennessee State University,TN,1,503.0,439.0,942.0,20.0,440.0,500.0,380.0,490.0,18.0,23.0,4587.0,3423.0,2132.0,-1.0,-1.0,12541.0,2885.0,1616.0,5550.0,2352.0,1584.0,974.0,176.0,500.0,-1.0,69.0,72.0,19.2,10.0,4902.0,39.0
3511,Milligan College,TN,2,-1.0,-1.0,-1.0,23.0,-1.0,-1.0,-1.0,-1.0,20.0,26.0,610.0,461.0,189.0,26.0,52.0,685.0,49.0,8200.0,8200.0,3300.0,1600.0,1700.0,200.0,550.0,1000.0,63.0,69.0,12.0,16.0,8128.0,64.0
3518,Southern Coll. of Seventh-day Adventists,TN,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,25.0,699.0,660.0,349.0,-1.0,-1.0,1198.0,296.0,8414.0,8414.0,3496.0,1530.0,1966.0,250.0,504.0,900.0,49.0,49.0,14.1,19.0,7665.0,59.0
3519,Rhodes College,TN,2,-1.0,-1.0,-1.0,-1.0,570.0,680.0,520.0,620.0,25.0,30.0,2302.0,1831.0,391.0,58.0,82.0,1345.0,59.0,15200.0,15200.0,4768.0,2696.0,2072.0,158.0,550.0,1500.0,90.0,96.0,10.8,47.0,13388.0,77.0
3522,Tennessee State University,TN,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.0,22.0,6626.0,4122.0,721.0,24.0,31.0,4566.0,1913.0,1470.0,4836.0,2290.0,986.0,1304.0,70.0,-1.0,-1.0,72.0,73.0,18.6,19.0,7527.0,41.0
3523,Tennessee Technological University,TN,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2594.0,2542.0,1580.0,11.0,29.0,6461.0,910.0,1740.0,4025.0,3625.0,1505.0,2125.0,-1.0,700.0,1400.0,76.0,84.0,16.9,19.0,5799.0,54.0
3525,Tennessee Wesleyan College,TN,2,440.0,370.0,810.0,19.0,-1.0,-1.0,-1.0,-1.0,18.0,21.0,232.0,182.0,99.0,7.0,29.0,402.0,237.0,7070.0,7070.0,3640.0,2140.0,1500.0,150.0,400.0,3158.0,59.0,65.0,8.9,16.0,6286.0,36.0
3526,Trevecca Nazarene College,TN,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,272.0,272.0,145.0,13.0,50.0,770.0,213.0,4750.0,4750.0,3270.0,1870.0,1400.0,320.0,500.0,800.0,57.0,57.0,14.0,19.0,5881.0,49.0
3527,Tusculum College,TN,2,420.0,370.0,790.0,19.0,370.0,510.0,320.0,450.0,16.0,26.0,626.0,372.0,145.0,12.0,34.0,983.0,40.0,7700.0,7700.0,3400.0,3400.0,-1.0,100.0,450.0,800.0,70.0,70.0,21.9,28.0,4933.0,52.0
3528,Union University,TN,2,-1.0,-1.0,-1.0,24.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,846.0,752.0,406.0,35.0,84.0,1688.0,502.0,5780.0,5780.0,2530.0,1580.0,950.0,134.0,550.0,600.0,44.0,52.0,13.5,13.0,3861.0,-1.0
3529,University of Tennessee at Chattanooga,TN,1,-1.0,-1.0,-1.0,22.0,-1.0,-1.0,-1.0,-1.0,19.0,25.0,2091.0,1338.0,991.0,-1.0,-1.0,5359.0,1758.0,1824.0,5800.0,3304.0,1704.0,1600.0,-1.0,600.0,1025.0,76.0,86.0,16.8,19.0,6339.0,39.0
3530,University of Tennessee at Knoxville,TN,1,525.0,468.0,993.0,23.0,460.0,590.0,410.0,530.0,21.0,26.0,7473.0,5372.0,3013.0,27.0,53.0,15749.0,3237.0,1830.0,5764.0,3262.0,1584.0,1678.0,222.0,750.0,3300.0,86.0,92.0,16.5,22.0,8612.0,53.0
3531,University of Tennessee at Martin,TN,1,-1.0,-1.0,-1.0,22.0,-1.0,-1.0,-1.0,-1.0,18.0,23.0,1934.0,1500.0,1123.0,-1.0,-1.0,4669.0,675.0,1900.0,5832.0,2890.0,1490.0,1400.0,-1.0,500.0,1000.0,68.0,73.0,19.6,10.0,5396.0,48.0
3534,University of the South,TN,2,601.0,557.0,1158.0,27.0,550.0,650.0,500.0,620.0,25.0,29.0,1445.0,966.0,326.0,46.0,83.0,1129.0,24.0,15350.0,15350.0,4080.0,2010.0,2070.0,175.0,450.0,810.0,89.0,93.0,10.3,52.0,18784.0,82.0
3535,Vanderbilt University,TN,2,640.0,559.0,1199.0,28.0,590.0,690.0,510.0,610.0,26.0,30.0,7791.0,4690.0,1499.0,71.0,92.0,5500.0,90.0,17865.0,17865.0,6525.0,4132.0,2393.0,964.0,630.0,952.0,93.0,98.0,5.8,26.0,23850.0,83.0
3536,Bryan College,TN,2,-1.0,-1.0,-1.0,-1.0,430.0,580.0,400.0,570.0,20.0,26.0,315.0,242.0,108.0,-1.0,-1.0,410.0,15.0,7300.0,7300.0,3950.0,2200.0,1750.0,390.0,450.0,-1.0,70.0,70.0,12.6,19.0,6966.0,62.0
3537,Abilene Christian University,TX,2,-1.0,-1.0,-1.0,22.0,-1.0,-1.0,-1.0,-1.0,19.0,25.0,1660.0,1232.0,721.0,23.0,52.0,2885.0,537.0,7440.0,7440.0,3300.0,-1.0,-1.0,-1.0,450.0,2200.0,70.0,78.0,18.1,12.0,7041.0,60.0
3541,Angelo State University,TX,1,509.0,441.0,950.0,22.0,420.0,580.0,380.0,510.0,19.0,25.0,3540.0,2001.0,1016.0,24.0,54.0,4190.0,1512.0,840.0,5130.0,3592.0,1324.0,2268.0,734.0,500.0,2000.0,60.0,62.0,23.1,5.0,4010.0,34.0
